,herocompare,herocompare_name,itemhero,itemhero_name,skill,skill_WR,tandem_WR,item0,item_WR0,item_name0,item1,item_WR1,item_name1,item2,item_WR2,item_name2,item3,item_WR3,item_name3,item4,item_WR4,item_name4,item5,item_WR5,item_name5
79,82,Meepo,1,Anti-Mage,W,0.4761904761904762,0.35051546391752575,63.0,0.3302752293577982,Power Treads,145.0,0.3549618320610687,Battle Fury,143.0,0.3833333333333334,Skull Basher,147.0,0.4793814432989691,Manta Style,81.0,0.3644067796610169,Vladmir's Offering,36.0,0.1739130434782609,Magic Wand
80,83,Treant Protector,1,Anti-Mage,Q,0.4605263157894737,0.46254681647940077,63.0,0.4193548387096774,Power Treads,145.0,0.4771371769383698,Battle Fury,143.0,0.5405405405405406,Skull Basher,147.0,0.5772946859903382,Manta Style,48.0,0.6595744680851063,Boots of Travel,81.0,0.5128205128205128,Vladmir's Offering
81,84,Ogre Magi,1,Anti-Mage,Q,0.5360824742268041,0.48189073050951503,63.0,0.4346733668341708,Power Treads,145.0,0.488173455978975,Battle Fury,143.0,0.5277777777777778,Skull Basher,81.0,0.538135593220339,Vladmir's Offering,147.0,0.5815047021943573,Manta Style,48.0,0.6592356687898089,Boots of Travel
82,85,Undying,1,Anti-Mage,W,0.5269461077844312,0.4743276283618582,63.0,0.4258675078864353,Power Treads,145.0,0.4819897084048028,Battle Fury,143.0,0.4964539007092199,Skull Basher,147.0,0.5745118191161357,Manta Style,81.0,0.5077821011673151,Vladmir's Offering,48.0,0.6910994764397905,Boots of Travel
83,86,Rubick,1,Anti-Mage,E,0.4193548387096774,0.4178621008792226,63.0,0.3804755944931164,Power Treads,145.0,0.4241975308641975,Battle Fury,143.0,0.4562211981566821,Skull Basher,81.0,0.4764397905759162,Vladmir's Offering,147.0,0.5307830245068739,Manta Style,48.0,0.6075949367088608,Boots of Travel
84,87,Disruptor,1,Anti-Mage,E,0.5833333333333334,0.4749608763693271,63.0,0.4349593495934959,Power Treads,145.0,0.4858803986710963,Battle Fury,147.0,0.5793103448275863,Manta Style,143.0,0.49609375,Skull Basher,81.0,0.5090252707581228,Vladmir's Offering,48.0,0.6923076923076923,Boots of Travel
85,88,Nyx,1,Anti-Mage,W,0.515748031496063,0.45091164095371666,63.0,0.4025617566331198,Power Treads,145.0,0.4533834586466166,Battle Fury,147.0,0.5362068965517242,Manta Style,81.0,0.4876441515650741,Vladmir's Offering,48.0,0.6753246753246753,Boots of Travel,143.0,0.4460966542750929,Skull Basher
86,89,Naga Siren,1,Anti-Mage,W,0.3,0.31216931216931215,63.0,0.296551724137931,Power Treads,145.0,0.32,Battle Fury,143.0,0.4166666666666667,Skull Basher,81.0,0.4583333333333333,Vladmir's Offering,147.0,0.421875,Manta Style,170.0,0.1428571428571428,Yasha
87,90,Keeper of the Light,1,Anti-Mage,W,0.4810126582278481,0.45935727788279773,63.0,0.4306930693069307,Power Treads,145.0,0.4715447154471545,Battle Fury,143.0,0.4666666666666667,Skull Basher,147.0,0.571078431372549,Manta Style,81.0,0.4867256637168141,Vladmir's Offering,48.0,0.6352941176470588,Boots of Travel
88,91,Io,1,Anti-Mage,E,0.75,0.33620689655172414,63.0,0.3125,Power Treads,145.0,0.3444976076555024,Battle Fury,143.0,0.2888888888888889,Skull Basher,48.0,0.6129032258064516,Boots of Travel,81.0,0.4352941176470588,Vladmir's Offering,147.0,0.4573170731707317,Manta Style
89,92,Visage,1,Anti-Mage,Q,0.6111111111111112,0.43243243243243246,63.0,0.3928571428571428,Power Treads,145.0,0.4497041420118343,Battle Fury,48.0,0.6774193548387096,Boots of Travel,143.0,0.5,Skull Basher,147.0,0.5460992907801419,Manta Style,81.0,0.4933333333333333,Vladmir's Offering
90,93,Slark,1,Anti-Mage,Q,0.459349593495935,0.4201110425663171,63.0,0.3788003286770747,Power Treads,145.0,0.4347527472527473,Battle Fury,143.0,0.4967105263157895,Skull Basher,48.0,0.6819923371647509,Boots of Travel,147.0,0.5550883095037847,Manta Style,81.0,0.467817896389325,Vladmir's Offering
91,94,Medusa,1,Anti-Mage,W,0.5128205128205128,0.49447077409162715,63.0,0.4555084745762712,Power Treads,145.0,0.5162393162393163,Battle Fury,143.0,0.5894039735099338,Skull Basher,48.0,0.7592592592592593,Boots of Travel,147.0,0.6558441558441559,Manta Style,81.0,0.5867158671586716,Vladmir's Offering
92,95,Troll Warlord,1,Anti-Mage,E,0.5,0.38372093023255816,63.0,0.3609022556390977,Power Treads,145.0,0.4064516129032258,Battle Fury,143.0,0.4852941176470588,Skull Basher,147.0,0.5344827586206896,Manta Style,81.0,0.4222222222222222,Vladmir's Offering,36.0,0.2307692307692308,Magic Wand
93,96,Centaur Warrunner,1,Anti-Mage,E,0.7142857142857143,0.4625,63.0,0.4206185567010309,Power Treads,145.0,0.4729064039408867,Battle Fury,143.0,0.496551724137931,Skull Basher,147.0,0.6050420168067226,Manta Style,81.0,0.5149253731343284,Vladmir's Offering,48.0,0.6764705882352942,Boots of Travel
94,97,Magnus,1,Anti-Mage,W,0.5462962962962963,0.43103448275862066,247.0,0.9787234042553191,Moon Shard,63.0,0.3801498127340824,Power Treads,145.0,0.4385964912280702,Battle Fury,48.0,0.6916666666666667,Boots of Travel,143.0,0.51953125,Skull Basher,147.0,0.5541941564561734,Manta Style
95,98,Timbersaw,1,Anti-Mage,Q,0.4519230769230769,0.4206241519674355,63.0,0.3949730700179533,Power Treads,145.0,0.4308823529411765,Battle Fury,143.0,0.4935064935064935,Skull Basher,147.0,0.5482695810564663,Manta Style,81.0,0.4536082474226804,Vladmir's Offering,48.0,0.6386554621848739,Boots of Travel
96,99,Bristleback,1,Anti-Mage,Q,0.4891774891774892,0.44207889793362554,63.0,0.3915966386554622,Power Treads,145.0,0.4605978260869565,Battle Fury,143.0,0.506631299734748,Skull Basher,48.0,0.6892857142857143,Boots of Travel,81.0,0.4911242603550296,Vladmir's Offering,147.0,0.551440329218107,Manta Style
97,100,Tusk,1,Anti-Mage,W,0.484472049689441,0.4212629896083134,63.0,0.371614301191766,Power Treads,145.0,0.4319526627218935,Battle Fury,143.0,0.4656488549618321,Skull Basher,81.0,0.4880294659300184,Vladmir's Offering,48.0,0.6375545851528385,Boots of Travel,147.0,0.5243019648397105,Manta Style
98,101,Skywrath Mage,1,Anti-Mage,W,0.4722222222222222,0.42515592515592515,63.0,0.383737517831669,Power Treads,145.0,0.4365426695842451,Battle Fury,81.0,0.491358024691358,Vladmir's Offering,147.0,0.5312916111850865,Manta Style,48.0,0.6368715083798883,Boots of Travel,143.0,0.4230769230769231,Skull Basher
99,102,Abaddon,1,Anti-Mage,Q,0.5546218487394958,0.5221518987341772,63.0,0.4945652173913043,Power Treads,145.0,0.5336273428886439,Battle Fury,143.0,0.5610859728506787,Skull Basher,147.0,0.6142668428005285,Manta Style,81.0,0.5543175487465181,Vladmir's Offering,48.0,0.7171052631578947,Boots of Travel
100,103,Elder Titan,1,Anti-Mage,E,0.8,0.5248447204968945,63.0,0.4897959183673469,Power Treads,145.0,0.5322033898305085,Battle Fury,147.0,0.6454183266932271,Manta Style,143.0,0.6,Skull Basher,81.0,0.5694444444444444,Vladmir's Offering,48.0,0.7547169811320755,Boots of Travel
101,104,Legion Commander,1,Anti-Mage,W,0.4643478260869565,0.4412149777428646,63.0,0.397594501718213,Power Treads,145.0,0.4539106145251396,Battle Fury,143.0,0.5175332527206772,Skull Basher,81.0,0.5119331742243437,Vladmir's Offering,147.0,0.5701661364439732,Manta Style,48.0,0.6992,Boots of Travel
102,105,Techies,1,Anti-Mage,E,0.625,0.4262626262626263,63.0,0.3802395209580838,Power Treads,145.0,0.4392935982339956,Battle Fury,48.0,0.6633663366336634,Boots of Travel,81.0,0.507177033492823,Vladmir's Offering,143.0,0.4591836734693878,Skull Basher,147.0,0.5382585751978892,Manta Style
103,106,Ember Spirit,1,Anti-Mage,E,0.5238095238095238,0.42157470551766896,63.0,0.3686826843413422,Power Treads,145.0,0.4326476443264765,Battle Fury,143.0,0.4813664596273292,Skull Basher,48.0,0.6900369003690037,Boots of Travel,147.0,0.5545302013422819,Manta Style,81.0,0.4848024316109423,Vladmir's Offering
104,107,Earth Spirit,1,Anti-Mage,E,0.5,0.4587628865979381,63.0,0.4306666666666666,Power Treads,145.0,0.4678492239467849,Battle Fury,81.0,0.531322505800464,Vladmir's Offering,143.0,0.5425531914893617,Skull Basher,147.0,0.5633986928104575,Manta Style,48.0,0.618421052631579,Boots of Travel
105,109,Terrorblade,1,Anti-Mage,Q,0.44,0.474025974025974,63.0,0.4464285714285715,Power Treads,145.0,0.4895104895104895,Battle Fury,81.0,0.6031746031746031,Vladmir's Offering,143.0,0.5625,Skull Basher,147.0,0.6339285714285714,Manta Style,139.0,0.85,Butterfly
106,110,Phoenix,1,Anti-Mage,Q,0.5037037037037037,0.4984646878198567,63.0,0.4612244897959183,Power Treads,145.0,0.5153846153846153,Battle Fury,147.0,0.6256613756613757,Manta Style,48.0,0.7411764705882353,Boots of Travel,81.0,0.5642857142857143,Vladmir's Offering,143.0,0.5567567567567567,Skull Basher
107,111,Oracle,1,Anti-Mage,W,0.4177215189873418,0.36007827788649704,63.0,0.3350649350649351,Power Treads,145.0,0.3802521008403361,Battle Fury,81.0,0.4067796610169492,Vladmir's Offering,48.0,0.5783132530120482,Boots of Travel,147.0,0.4945652173913043,Manta Style,143.0,0.2682926829268293,Skull Basher
108,112,Winter Wyvern,1,Anti-Mage,W,0.5855855855855856,0.4376731301939058,63.0,0.3937728937728938,Power Treads,145.0,0.4500745156482862,Battle Fury,147.0,0.5553539019963702,Manta Style,143.0,0.4193548387096774,Skull Basher,48.0,0.664,Boots of Travel,81.0,0.4733333333333333,Vladmir's Offering
109,113,Arc Warden,1,Anti-Mage,Q,0.4385964912280702,0.40358744394618834,63.0,0.3532934131736527,Power Treads,145.0,0.4209245742092457,Battle Fury,48.0,0.6973684210526315,Boots of Travel,143.0,0.3707865168539326,Skull Basher,147.0,0.5306748466257669,Manta Style,81.0,0.4318181818181818,Vladmir's Offering
110,1,Anti-Mage,2,Axe,E,0.458252427184466,0.41825613079019075,214.0,0.3722316865417377,Tranquil Boots,125.0,0.3796296296296297,Vanguard,1.0,0.4353448275862069,Blink Dagger,127.0,0.4521008403361345,Blade Mail,36.0,0.2599118942731278,Magic Wand,48.0,0.7058823529411765,Boots of Travel
111,3,Bane,2,Axe,E,0.4456521739130435,0.3633217993079585,214.0,0.3362068965517241,Tranquil Boots,125.0,0.3777777777777778,Vanguard,1.0,0.3691756272401434,Blink Dagger,36.0,0.3902439024390244,Magic Wand,127.0,0.3813559322033898,Blade Mail,242.0,0.392156862745098,Crimson Guard
112,4,Bloodseeker,2,Axe,Q,0.5,0.3736951983298539,214.0,0.3446475195822454,Tranquil Boots,125.0,0.3414634146341464,Vanguard,1.0,0.3820960698689956,Blink Dagger,127.0,0.4039900249376558,Blade Mail,36.0,0.2465753424657534,Magic Wand,48.0,0.6428571428571429,Boots of Travel
113,5,Crystal Maiden,2,Axe,W,0.625,0.4772937905468026,214.0,0.4347305389221557,Tranquil Boots,125.0,0.4572271386430679,Vanguard,1.0,0.487229862475442,Blink Dagger,127.0,0.4869565217391305,Blade Mail,36.0,0.3828125,Magic Wand,48.0,0.7225433526011561,Boots of Travel
114,6,Drow Ranger,2,Axe,Q,0.7142857142857143,0.4694408322496749,214.0,0.4356435643564356,Tranquil Boots,36.0,0.4485981308411215,Magic Wand,125.0,0.4901185770750988,Vanguard,1.0,0.4848066298342542,Blink Dagger,127.0,0.4847560975609756,Blade Mail,242.0,0.5511551155115512,Crimson Guard
115,7,Earthshaker,2,Axe,Q,0.55,0.4228529839883552,214.0,0.3672692673644148,Tranquil Boots,125.0,0.3590425531914894,Vanguard,1.0,0.4344512195121951,Blink Dagger,127.0,0.4544658493870403,Blade Mail,36.0,0.2974358974358974,Magic Wand,48.0,0.7412935323383084,Boots of Travel
116,8,Juggernaut,2,Axe,E,0.5159817351598174,0.4718826405867971,214.0,0.4328165374677003,Tranquil Boots,125.0,0.4211886304909561,Vanguard,1.0,0.4816149963950973,Blink Dagger,127.0,0.5015079707022835,Blade Mail,36.0,0.3717171717171717,Magic Wand,48.0,0.7903682719546742,Boots of Travel
117,9,Mirana,2,Axe,E,0.502283105022831,0.4692982456140351,214.0,0.419626168224299,Tranquil Boots,1.0,0.4785229841748305,Blink Dagger,125.0,0.4080459770114943,Vanguard,127.0,0.4769624573378839,Blade Mail,48.0,0.7463414634146341,Boots of Travel,36.0,0.2960893854748604,Magic Wand
118,10,Morphling,2,Axe,W,0.5,0.41784037558685444,214.0,0.3576923076923077,Tranquil Boots,125.0,0.3488372093023256,Vanguard,1.0,0.4301948051948052,Blink Dagger,127.0,0.438877755511022,Blade Mail,48.0,0.8048780487804879,Boots of Travel,36.0,0.2621359223300971,Magic Wand
119,11,Shadow Fiend,2,Axe,W,0.55,0.4385859796285201,214.0,0.3931240657698057,Tranquil Boots,1.0,0.4442379182156134,Blink Dagger,127.0,0.4671532846715328,Blade Mail,125.0,0.4113475177304964,Vanguard,36.0,0.3466135458167331,Magic Wand,48.0,0.7688888888888888,Boots of Travel
120,12,Phantom Lancer,2,Axe,Q,0.5384615384615384,0.40282131661442006,214.0,0.3555992141453831,Tranquil Boots,1.0,0.4094616639477977,Blink Dagger,127.0,0.4171428571428571,Blade Mail,125.0,0.3602150537634409,Vanguard,36.0,0.22,Magic Wand,31.0,0.1666666666666667,Cloak
121,13,Puck,2,Axe,Q,0.8333333333333334,0.38276553106212424,214.0,0.340153452685422,Tranquil Boots,1.0,0.3928571428571428,Blink Dagger,127.0,0.4082125603864734,Blade Mail,125.0,0.3309859154929577,Vanguard,48.0,0.7027027027027027,Boots of Travel,36.0,0.1857142857142857,Magic Wand
122,14,Pudge,2,Axe,Q,0.55,0.46484874307626756,214.0,0.4126807563959956,Tranquil Boots,125.0,0.4003164556962026,Vanguard,1.0,0.4734299516908212,Blink Dagger,127.0,0.4834605597964376,Blade Mail,36.0,0.353125,Magic Wand,48.0,0.7459016393442623,Boots of Travel
123,15,Razor,2,Axe,Q,0.5,0.37551020408163266,214.0,0.3350785340314136,Tranquil Boots,36.0,0.4411764705882353,Magic Wand,1.0,0.3881856540084388,Blink Dagger,127.0,0.3793103448275862,Blade Mail,125.0,0.2686567164179104,Vanguard,48.0,0.6764705882352942,Boots of Travel
124,16,Sand King,2,Axe,W,0.5,0.42996108949416345,214.0,0.3620253164556962,Tranquil Boots,1.0,0.4337349397590362,Blink Dagger,127.0,0.4316037735849056,Blade Mail,125.0,0.375,Vanguard,36.0,0.2528735632183908,Magic Wand,48.0,0.75,Boots of Travel
125,17,Storm Spirit,2,Axe,E,0.4812286689419795,0.4345146379044684,214.0,0.3713163064833006,Tranquil Boots,1.0,0.4421221864951769,Blink Dagger,127.0,0.4576576576576576,Blade Mail,125.0,0.391025641025641,Vanguard,36.0,0.2222222222222222,Magic Wand,31.0,0.1,Cloak
126,18,Sven,2,Axe,Q,0.4871794871794872,0.4746987951807229,214.0,0.4399596367305752,Tranquil Boots,125.0,0.4289855072463768,Vanguard,1.0,0.485973597359736,Blink Dagger,127.0,0.5088582677165354,Blade Mail,36.0,0.3737864077669903,Magic Wand,48.0,0.7577639751552795,Boots of Travel
127,19,Tiny,2,Axe,W,0.4615384615384616,0.4053601340033501,214.0,0.3375796178343949,Tranquil Boots,125.0,0.3414634146341464,Vanguard,1.0,0.4098073555166375,Blink Dagger,127.0,0.4407114624505929,Blade Mail,36.0,0.2934782608695652,Magic Wand,31.0,0.1818181818181818,Cloak
128,20,Vengeful Spirit,2,Axe,Q,0.6363636363636364,0.4900924702774108,214.0,0.4346289752650176,Tranquil Boots,125.0,0.4718614718614719,Vanguard,1.0,0.5041095890410959,Blink Dagger,127.0,0.5163398692810458,Blade Mail,48.0,0.8114754098360656,Boots of Travel,36.0,0.2989690721649484,Magic Wand
129,21,Windranger,2,Axe,E,0.4152823920265781,0.40399002493765584,214.0,0.3551941238195173,Tranquil Boots,125.0,0.3569364161849711,Vanguard,1.0,0.4130248500428449,Blink Dagger,127.0,0.421156697973307,Blade Mail,36.0,0.3032069970845481,Magic Wand,48.0,0.6927899686520376,Boots of Travel
130,22,Zeus,2,Axe,E,0.5453400503778337,0.5137401024685608,214.0,0.4672330097087379,Tranquil Boots,125.0,0.4650205761316872,Vanguard,1.0,0.5215105162523901,Blink Dagger,127.0,0.5318543799772468,Blade Mail,36.0,0.3636363636363636,Magic Wand,48.0,0.778816199376947,Boots of Travel
131,23,Kunkka,2,Axe,Q,0.6363636363636364,0.43155452436194897,214.0,0.3951367781155015,Tranquil Boots,1.0,0.4380952380952381,Blink Dagger,127.0,0.4510869565217391,Blade Mail,125.0,0.3486238532110092,Vanguard,48.0,0.6666666666666666,Boots of Travel,36.0,0.2758620689655172,Magic Wand
132,25,Lina,2,Axe,W,0.4444444444444444,0.38988689288090483,214.0,0.3523102310231023,Tranquil Boots,125.0,0.3569682151589242,Vanguard,1.0,0.3963039014373717,Blink Dagger,127.0,0.4128142741281428,Blade Mail,36.0,0.2814814814814815,Magic Wand,31.0,0.1333333333333333,Cloak
133,26,Lion,2,Axe,Q,0.5666666666666667,0.433003300330033,214.0,0.3838383838383838,Tranquil Boots,125.0,0.4050925925925926,Vanguard,1.0,0.4415760869565217,Blink Dagger,127.0,0.4512663085188028,Blade Mail,36.0,0.3054187192118227,Magic Wand,48.0,0.7083333333333334,Boots of Travel
134,27,Shadow Shaman,2,Axe,E,0.5137614678899083,0.4932330827067669,214.0,0.4457593688362919,Tranquil Boots,125.0,0.4523809523809524,Vanguard,1.0,0.5047021943573667,Blink Dagger,127.0,0.5026833631484794,Blade Mail,36.0,0.3838383838383838,Magic Wand,48.0,0.7766990291262136,Boots of Travel
135,28,Slardar,2,Axe,Q,0.6,0.44139650872817954,214.0,0.3888888888888889,Tranquil Boots,1.0,0.4478764478764479,Blink Dagger,127.0,0.4610687022900763,Blade Mail,125.0,0.4336283185840708,Vanguard,36.0,0.3725490196078431,Magic Wand,48.0,0.6904761904761905,Boots of Travel
136,29,Tidehunter,2,Axe,Q,0.5555555555555556,0.4584450402144772,214.0,0.3985507246376812,Tranquil Boots,125.0,0.4672897196261682,Vanguard,1.0,0.4611111111111111,Blink Dagger,127.0,0.5,Blade Mail,36.0,0.3265306122448979,Magic Wand,242.0,0.5419847328244275,Crimson Guard
137,30,Witch Doctor,2,Axe,W,0.5,0.45294117647058824,214.0,0.415948275862069,Tranquil Boots,125.0,0.4580838323353293,Vanguard,1.0,0.4601386481802426,Blink Dagger,127.0,0.4751269035532995,Blade Mail,36.0,0.3235294117647059,Magic Wand,48.0,0.7034883720930233,Boots of Travel
138,31,Lich,2,Axe,E,0.5416666666666666,0.49841772151898733,214.0,0.4458333333333334,Tranquil Boots,125.0,0.4842105263157895,Vanguard,1.0,0.5057096247960848,Blink Dagger,127.0,0.525328330206379,Blade Mail,48.0,0.7570093457943925,Boots of Travel,36.0,0.3595505617977528,Magic Wand
139,32,Riki,2,Axe,W,0.5833333333333334,0.47984886649874053,214.0,0.4196277495769882,Tranquil Boots,125.0,0.444,Vanguard,1.0,0.4854881266490765,Blink Dagger,127.0,0.489051094890511,Blade Mail,48.0,0.751937984496124,Boots of Travel,36.0,0.2857142857142857,Magic Wand
140,33,Enigma,2,Axe,Q,0.7142857142857143,0.45791245791245794,214.0,0.4120171673819742,Tranquil Boots,125.0,0.4473684210526316,Vanguard,1.0,0.4683098591549296,Blink Dagger,127.0,0.4677419354838709,Blade Mail,36.0,0.3809523809523809,Magic Wand,48.0,0.717391304347826,Boots of Travel
141,34,Tinker,2,Axe,Q,0.75,0.4122938530734633,214.0,0.346,Tranquil Boots,125.0,0.3417085427135678,Vanguard,1.0,0.4208074534161491,Blink Dagger,127.0,0.4369449378330373,Blade Mail,48.0,0.7545454545454545,Boots of Travel,36.0,0.2388059701492537,Magic Wand
142,35,Sniper,2,Axe,E,0.4293785310734463,0.41242450388265744,214.0,0.3682469680264608,Tranquil Boots,125.0,0.407202216066482,Vanguard,1.0,0.4255707762557078,Blink Dagger,127.0,0.4372427983539094,Blade Mail,36.0,0.272189349112426,Magic Wand,48.0,0.6923076923076923,Boots of Travel
143,36,Necrophos,2,Axe,W,0.5952380952380952,0.5374105400130124,214.0,0.5078577336641853,Tranquil Boots,36.0,0.5019607843137255,Magic Wand,125.0,0.5150862068965517,Vanguard,1.0,0.5441767068273092,Blink Dagger,127.0,0.5508021390374331,Blade Mail,48.0,0.7808219178082192,Boots of Travel
144,37,Warlock,2,Axe,W,0.625,0.512,214.0,0.4810996563573883,Tranquil Boots,1.0,0.5153203342618384,Blink Dagger,125.0,0.5267857142857143,Vanguard,127.0,0.5047619047619047,Blade Mail,36.0,0.3396226415094339,Magic Wand,108.0,0.7619047619047619,Aghanim's Scepter
145,38,Beastmaster,2,Axe,W,0.6,0.4484536082474227,214.0,0.3881578947368421,Tranquil Boots,36.0,0.4838709677419355,Magic Wand,1.0,0.4598930481283423,Blink Dagger,127.0,0.4620253164556962,Blade Mail,125.0,0.4137931034482759,Vanguard,242.0,0.5806451612903226,Crimson Guard
146,39,Queen of Pain,2,Axe,E,0.4373576309794989,0.38571428571428573,214.0,0.3261117445838084,Tranquil Boots,125.0,0.3581081081081081,Vanguard,1.0,0.3901098901098901,Blink Dagger,127.0,0.4166666666666667,Blade Mail,36.0,0.3128205128205128,Magic Wand,48.0,0.7202797202797203,Boots of Travel
147,40,Venomancer,2,Axe,W,0.6153846153846154,0.4382716049382716,214.0,0.374025974025974,Tranquil Boots,125.0,0.3142857142857143,Vanguard,36.0,0.3932584269662922,Magic Wand,1.0,0.4535637149028078,Blink Dagger,127.0,0.4527845036319613,Blade Mail,242.0,0.5487804878048781,Crimson Guard
148,41,Faceless Void,2,Axe,E,0.4476987447698745,0.4158249158249158,214.0,0.3427947598253275,Tranquil Boots,1.0,0.4232804232804233,Blink Dagger,127.0,0.4311377245508982,Blade Mail,125.0,0.4,Vanguard,36.0,0.3111111111111111,Magic Wand,180.0,0.6666666666666666,Arcane Boots
149,42,Wraith King,2,Axe,W,0.6,0.5324384787472036,214.0,0.4853801169590643,Tranquil Boots,125.0,0.5018867924528302,Vanguard,1.0,0.5421545667447307,Blink Dagger,127.0,0.5669824086603519,Blade Mail,36.0,0.3935483870967742,Magic Wand,48.0,0.8,Boots of Travel
150,43,Death Prophet,2,Axe,Q,0.5454545454545454,0.463265306122449,214.0,0.4105793450881612,Tranquil Boots,1.0,0.4778012684989429,Blink Dagger,125.0,0.4522292993630573,Vanguard,127.0,0.4853658536585366,Blade Mail,36.0,0.4054054054054054,Magic Wand,242.0,0.56,Crimson Guard
151,44,Phantom Assassin,2,Axe,Q,0.5151515151515151,0.41127232142857145,214.0,0.3593530239099859,Tranquil Boots,125.0,0.3894927536231884,Vanguard,1.0,0.4239194789816459,Blink Dagger,127.0,0.4363395225464191,Blade Mail,36.0,0.277992277992278,Magic Wand,48.0,0.7422222222222222,Boots of Travel
152,45,Pugna,2,Axe,W,0.4444444444444444,0.3987915407854985,214.0,0.3458646616541353,Tranquil Boots,1.0,0.4056603773584906,Blink Dagger,127.0,0.4264705882352941,Blade Mail,125.0,0.3369565217391304,Vanguard,36.0,0.3265306122448979,Magic Wand,48.0,0.7692307692307693,Boots of Travel
153,46,Templar Assassin,2,Axe,Q,0.7142857142857143,0.46142649199417757,214.0,0.4268292682926829,Tranquil Boots,1.0,0.4757575757575758,Blink Dagger,125.0,0.4464285714285715,Vanguard,127.0,0.4857651245551601,Blade Mail,36.0,0.4,Magic Wand,48.0,0.8148148148148148,Boots of Travel
154,47,Viper,2,Axe,E,0.443089430894309,0.40342679127725856,214.0,0.3874755381604696,Tranquil Boots,125.0,0.3467336683417085,Vanguard,1.0,0.4226973684210527,Blink Dagger,36.0,0.3275862068965517,Magic Wand,127.0,0.4123314065510597,Blade Mail,242.0,0.5402843601895735,Crimson Guard
155,48,Luna,2,Axe,E,0.45,0.4376657824933687,214.0,0.4105263157894737,Tranquil Boots,125.0,0.3833333333333334,Vanguard,1.0,0.4472222222222222,Blink Dagger,127.0,0.4563106796116505,Blade Mail,36.0,0.3333333333333333,Magic Wand,48.0,0.7346938775510204,Boots of Travel
